price,year,odometer,manufacturer,model,condition,cylinders,fuel,transmission,type,age,cluster,cluster_name
36990,2017,15443,ford,f150 supercrew cab xlt,good,6 cylinders,other,automatic,pickup,4,2,高端车
29590,2017,70760,ford,expedition xlt sport,good,6 cylinders,gas,other,SUV,4,1,中端车
37990,2019,337,ford,mustang gt coupe 2d,good,8 cylinders,gas,other,coupe,2,2,高端车
29990,2012,43182,toyota,tacoma double cab pickup,good,6 cylinders,gas,other,pickup,9,1,中端车
26990,2018,30386,acura,rdx technology and,good,6 cylinders,gas,other,other,3,1,中端车
27900,2014,117834,jeep,wrangler,excellent,6 cylinders,gas,automatic,SUV,7,0,经济型车
26900,2014,64700,jeep,wrangler,like new,6 cylinders,gas,automatic,SUV,7,1,中端车
24900,2012,113761,jeep,wrangler,excellent,6 cylinders,gas,automatic,SUV,9,0,经济型车
23900,2015,77785,jeep,wrangler,excellent,6 cylinders,gas,manual,SUV,6,1,中端车
40590,2019,9313,ford,f250 super duty regular cab,good,8 cylinders,other,other,pickup,2,2,高端车
36590,2019,14222,gmc,sierra 1500 limited double,good,8 cylinders,gas,other,pickup,2,2,高端车
46990,2014,16966,chevrolet,corvette stingray,good,8 cylinders,gas,other,other,7,2,高端车
35590,2018,22805,ram,1500 crew cab big horn,good,6 cylinders,other,other,pickup,3,2,高端车
19500,2013,124055,jeep,wrangler,excellent,6 cylinders,gas,automatic,SUV,8,0,经济型车
41590,2020,29010,buick,enclave avenir sport,good,6 cylinders,gas,other,SUV,1,2,高端车
39990,2019,19381,ram,1500 crew cab big horn,good,6 cylinders,gas,other,pickup,2,2,高端车
39590,2019,22154,ram,1500 crew cab big horn,good,6 cylinders,gas,other,pickup,2,2,高端车
24900,2012,113761,jeep,wrangler,excellent,6 cylinders,gas,automatic,SUV,9,0,经济型车
26900,2014,64700,jeep,wrangler,like new,6 cylinders,gas,automatic,SUV,7,1,中端车
31590,2017,28185,lexus,rx 350 sport utility 4d,good,6 cylinders,gas,other,SUV,4,2,高端车
26990,2017,41335,nissan,titan single cab sv,good,8 cylinders,gas,other,pickup,4,1,中端车
27990,2018,37332,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,other,pickup,3,2,高端车
31990,2017,891,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,other,other,4,2,高端车
27990,2012,68696,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,other,pickup,9,1,中端车
29990,2016,17302,chevrolet,colorado extended cab,good,6 cylinders,gas,other,pickup,5,2,高端车
37990,2016,9704,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,other,coupe,5,2,高端车
38590,2011,30237,chevrolet,corvette grand sport,good,8 cylinders,gas,other,other,10,2,高端车
36990,2016,23190,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,other,pickup,5,2,高端车
34590,2016,29499,chevrolet,silverado 1500 double,good,6 cylinders,gas,other,pickup,5,2,高端车
29990,2017,28680,jeep,wrangler sport suv 2d,good,6 cylinders,gas,other,other,4,2,高端车
34990,2017,31728,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,other,pickup,4,2,高端车
33990,2017,9788,ford,mustang gt coupe 2d,good,8 cylinders,gas,other,coupe,4,2,高端车
36990,2017,15443,ford,f150 supercrew cab xlt,good,6 cylinders,other,automatic,pickup,4,2,高端车
29590,2017,70760,ford,expedition xlt sport,good,6 cylinders,gas,other,SUV,4,1,中端车
29990,2012,43182,toyota,tacoma double cab pickup,good,6 cylinders,gas,other,pickup,9,1,中端车
38990,2017,20676,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,other,other,4,2,高端车
27990,2017,26355,infiniti,qx60 3.5 sport utility,good,6 cylinders,other,other,other,4,1,中端车
38590,2020,1772,lincoln,continental sedan 4d,good,6 cylinders,gas,other,sedan,1,2,高端车
33990,2017,17033,ram,1500 crew cab tradesman,good,8 cylinders,gas,other,pickup,4,2,高端车
25590,2017,11325,ford,mustang v6 convertible 2d,good,6 cylinders,gas,other,convertible,4,1,中端车
36590,2019,14222,gmc,sierra 1500 limited double,good,8 cylinders,gas,other,pickup,2,2,高端车
46990,2014,16966,chevrolet,corvette stingray,good,8 cylinders,gas,other,other,7,2,高端车
23990,2019,20657,mitsubishi,outlander gt sport,good,6 cylinders,gas,other,SUV,2,1,中端车
39590,2018,21893,jeep,wrangler unlimited all new,good,6 cylinders,gas,other,SUV,3,2,高端车
5500,2008,150000,ford,mustang gt premium,good,8 cylinders,gas,manual,coupe,13,3,老旧车
26990,2017,41335,nissan,titan single cab sv,good,8 cylinders,gas,other,pickup,4,1,中端车
7850,2014,87321,toyota,corolla,good,4 cylinders,gas,automatic,sedan,7,0,经济型车
27990,2012,68696,gmc,sierra 2500 hd extended cab,good,8 cylinders,gas,other,pickup,9,1,中端车
6500,2007,148980,subaru,forrester,good,4 cylinders,gas,automatic,hatchback,14,3,老旧车
6999,2012,120800,honda,civic,good,4 cylinders,gas,automatic,sedan,9,0,经济型车
36990,2018,23424,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,other,pickup,3,2,高端车
14900,2007,163211,toyota,tacoma double cab sr5,excellent,6 cylinders,gas,automatic,truck,14,3,老旧车
16495,2008,154069,ford,f-150 supercrew limited,excellent,8 cylinders,gas,automatic,truck,13,3,老旧车
16600,2014,100784,acura,rdx technology,good,6 cylinders,gas,automatic,SUV,7,0,经济型车
32990,2018,29979,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,other,pickup,3,2,高端车
31990,2017,891,jeep,wrangler sport s utility 2d,good,6 cylinders,gas,other,other,4,2,高端车
33990,2011,70976,chevrolet,corvette grand sport,good,8 cylinders,gas,other,other,10,1,中端车
27990,2018,37332,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,other,pickup,3,2,高端车
10495,2013,109004,ford,escape sel,excellent,4 cylinders,gas,automatic,SUV,8,0,经济型车
29990,2016,17302,chevrolet,colorado extended cab,good,6 cylinders,gas,other,pickup,5,2,高端车
8950,2014,131681,toyota,corolla,good,4 cylinders,gas,automatic,sedan,7,0,经济型车
13900,2014,34761,nissan,altima 2.5 s,excellent,4 cylinders,gas,automatic,sedan,7,1,中端车
9300,2010,93809,chrysler,town & country touring,good,6 cylinders,gas,automatic,mini-van,11,3,老旧车
17900,2005,117716,jeep,wrangler,excellent,6 cylinders,gas,manual,SUV,16,3,老旧车
23950,2015,65919,nissan,370z,excellent,6 cylinders,gas,manual,coupe,6,1,中端车
12450,2013,95730,kia,optima sx turbo,like new,4 cylinders,gas,automatic,sedan,8,0,经济型车
11950,2014,150710,ford,focus st,good,4 cylinders,gas,manual,hatchback,7,0,经济型车
7950,2015,153140,chrysler,200 limited,good,4 cylinders,gas,automatic,sedan,6,0,经济型车
21990,2017,20941,chrysler,pacifica touring-l,good,6 cylinders,gas,other,van,4,1,中端车
19900,2018,66300,nissan,rogue sv,excellent,4 cylinders,gas,automatic,SUV,3,1,中端车
18600,2015,114542,toyota,sienna xle,excellent,6 cylinders,gas,automatic,mini-van,6,0,经济型车
8950,2014,131681,toyota,corolla,good,4 cylinders,gas,automatic,sedan,7,0,经济型车
39590,2020,1419,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,other,coupe,1,2,高端车
8900,2010,134037,honda,accord lx,good,4 cylinders,gas,automatic,sedan,11,3,老旧车
23990,2010,19000,chevrolet,camaro,excellent,8 cylinders,gas,manual,coupe,11,1,中端车
39990,2019,8373,nissan,370z nismo coupe 2d,good,6 cylinders,gas,other,coupe,2,2,高端车
8495,2013,127000,kia,optima,good,4 cylinders,gas,automatic,sedan,8,0,经济型车
8995,2011,113374,nissan,murano sl,excellent,6 cylinders,gas,automatic,SUV,10,0,经济型车
36990,2016,23190,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,other,pickup,5,2,高端车
25590,2017,31315,jeep,grand cherokee laredo sport,good,6 cylinders,other,other,SUV,4,1,中端车
10900,2009,199912,nissan,titan,good,8 cylinders,gas,automatic,truck,12,3,老旧车
27900,2014,170525,chevrolet,silverado 3500hd,good,8 cylinders,diesel,automatic,truck,7,0,经济型车
34590,2016,29499,chevrolet,silverado 1500 double,good,6 cylinders,gas,other,pickup,5,2,高端车
39590,2018,34199,toyota,4runner limited sport,good,6 cylinders,gas,other,other,3,2,高端车
12990,2008,150075,ford,f-150,good,8 cylinders,gas,automatic,truck,13,3,老旧车
33990,2016,33408,gmc,sierra 1500 double cab sle,good,8 cylinders,gas,other,pickup,5,2,高端车
29990,2017,28680,jeep,wrangler sport suv 2d,good,6 cylinders,gas,other,other,4,2,高端车
36990,2017,15443,ford,f150 supercrew cab xlt,good,6 cylinders,other,automatic,pickup,4,2,高端车
31990,2018,27426,ram,1500 quad cab harvest pickup,good,6 cylinders,gas,other,pickup,3,2,高端车
37990,2010,56302,chevrolet,corvette grand sport,good,8 cylinders,other,other,other,11,2,高端车
35590,2018,22805,ram,1500 crew cab big horn,good,6 cylinders,other,other,pickup,3,2,高端车
29590,2017,70760,ford,expedition xlt sport,good,6 cylinders,gas,other,SUV,4,1,中端车
36990,2020,4282,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,other,pickup,1,2,高端车
38590,2011,30237,chevrolet,corvette grand sport,good,8 cylinders,gas,other,other,10,2,高端车
32900,2019,6735,ford,transit,like new,6 cylinders,gas,automatic,van,2,2,高端车
31900,2019,29497,ford,transit,like new,6 cylinders,gas,automatic,van,2,2,高端车
29900,2019,23004,ford,f-150,like new,8 cylinders,gas,automatic,truck,2,2,高端车
37900,2020,5622,chevrolet,silverado 1500,like new,8 cylinders,gas,automatic,truck,1,2,高端车
9500,2014,219581,ford,transit connect,excellent,4 cylinders,gas,automatic,van,7,0,经济型车
33900,2019,24585,gmc,savana,like new,8 cylinders,gas,automatic,van,2,2,高端车
17200,2014,45026,ford,transit connect,excellent,4 cylinders,gas,automatic,van,7,1,中端车
23900,2017,108482,ford,transit 150,excellent,6 cylinders,gas,automatic,van,4,0,经济型车
22300,2017,113617,ford,transit 150,excellent,6 cylinders,gas,automatic,van,4,0,经济型车
12995,2013,68436,toyota,camry se,excellent,4 cylinders,gas,automatic,sedan,8,0,经济型车
39590,2017,10496,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,other,coupe,4,2,高端车
39590,2018,21893,jeep,wrangler unlimited all new,good,6 cylinders,gas,other,SUV,3,2,高端车
39590,2020,1988,ford,mustang gt coupe 2d,good,8 cylinders,gas,other,coupe,1,2,高端车
16700,2010,184222,chevrolet,tahoe,excellent,8 cylinders,gas,automatic,SUV,11,3,老旧车
21600,2013,86611,bmw,650i,excellent,8 cylinders,gas,automatic,sedan,8,0,经济型车
48200,2018,33467,chevrolet,silverado,excellent,8 cylinders,gas,automatic,pickup,3,2,高端车
11500,2014,96650,chevrolet,equinox,good,4 cylinders,gas,automatic,SUV,7,0,经济型车
10900,2009,199912,nissan,titan,good,8 cylinders,gas,automatic,truck,12,3,老旧车
12950,2014,91309,ford,taurus limited,excellent,6 cylinders,gas,automatic,sedan,7,0,经济型车
25990,2014,37374,dodge,challenger r/t classic,good,8 cylinders,gas,other,coupe,7,1,中端车
29990,2019,6600,dodge,challenger gt coupe 2d,good,6 cylinders,gas,other,coupe,2,2,高端车
9495,2008,144657,toyota,rav4,excellent,4 cylinders,gas,automatic,SUV,13,3,老旧车
9995,2011,92496,nissan,rogue sv,excellent,4 cylinders,gas,automatic,SUV,10,0,经济型车
8495,2010,125082,hyundai,santa fe gls,excellent,4 cylinders,gas,automatic,SUV,11,3,老旧车
9995,2014,111737,nissan,altima 2.5 sv,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
13495,2015,69430,buick,encore convenience,excellent,4 cylinders,gas,automatic,SUV,6,1,中端车
43590,2017,28475,lincoln,navigator l select sport,good,6 cylinders,gas,automatic,other,4,2,高端车
27590,2018,48039,lincoln,mkx reserve sport,good,6 cylinders,gas,other,other,3,1,中端车
38990,2020,1772,lincoln,continental sedan 4d,good,6 cylinders,gas,other,sedan,1,2,高端车
36590,2019,14222,gmc,sierra 1500 limited double,good,8 cylinders,gas,other,pickup,2,2,高端车
29590,2014,73040,ram,1500 quad cab laramie pickup,good,6 cylinders,diesel,other,pickup,7,1,中端车
14995,2014,126200,jeep,grand cherokee limited,excellent,6 cylinders,gas,automatic,van,7,0,经济型车
11995,2012,126810,honda,cr-v ex,excellent,4 cylinders,gas,automatic,SUV,9,0,经济型车
40990,2019,13564,ford,f150 supercrew cab xlt,good,6 cylinders,gas,other,pickup,2,2,高端车
38590,2015,41804,ford,f150 supercrew cab lariat,good,8 cylinders,other,other,pickup,6,2,高端车
31590,2015,58118,jeep,wrangler unlimited sahara,good,6 cylinders,gas,other,SUV,6,2,高端车
38590,2014,39558,mercedes-benz,c-class c 63 amg,good,8 cylinders,gas,automatic,coupe,7,2,高端车
7995,2011,91763,nissan,altima 2.5 s,excellent,4 cylinders,gas,automatic,sedan,10,0,经济型车
8995,2012,90468,ford,fusion sel,excellent,4 cylinders,gas,automatic,sedan,9,0,经济型车
12500,2017,33591,toyota,corolla,good,4 cylinders,gas,automatic,sedan,4,1,中端车
40590,2020,19910,chevrolet,silverado 1500 double,good,8 cylinders,gas,other,pickup,1,2,高端车
38990,2020,5279,infiniti,qx60 luxe sport utility,good,6 cylinders,gas,other,other,1,2,高端车
33590,2020,15591,chevrolet,silverado 1500 double,good,6 cylinders,other,other,pickup,1,2,高端车
9500,2014,219581,ford,transit connect,excellent,4 cylinders,gas,automatic,van,7,0,经济型车
16900,2014,35173,ford,transit connect,excellent,4 cylinders,gas,automatic,van,7,1,中端车
34500,2019,7646,ford,transit,like new,6 cylinders,gas,automatic,van,2,2,高端车
32700,2019,13646,ford,transit,like new,6 cylinders,gas,automatic,van,2,2,高端车
32900,2019,6735,ford,transit,like new,6 cylinders,gas,automatic,van,2,2,高端车
34800,2019,31020,ford,transit,like new,6 cylinders,gas,automatic,van,2,2,高端车
12500,2017,33591,toyota,corolla,good,4 cylinders,gas,automatic,sedan,4,1,中端车
31590,2012,26461,dodge,challenger srt8 392 coupe,good,8 cylinders,gas,other,coupe,9,1,中端车
35590,2011,16796,dodge,challenger srt8 coupe 2d,good,8 cylinders,gas,other,coupe,10,2,高端车
35590,2018,12113,infiniti,q60 3.0t sport coupe 2d,good,6 cylinders,gas,other,coupe,3,2,高端车
30990,2017,27130,lexus,rx 350 sport utility 4d,good,6 cylinders,other,other,SUV,4,2,高端车
39950,2020,2600,jeep,wrangler,like new,4 cylinders,gas,automatic,SUV,1,2,高端车
7500,2013,159001,subaru,legacy,good,4 cylinders,gas,automatic,sedan,8,0,经济型车
2900,2007,176067,nissan,altima,like new,4 cylinders,gas,automatic,sedan,14,3,老旧车
46990,2020,13935,ford,f150 supercrew cab lariat,good,8 cylinders,gas,other,pickup,1,2,高端车
12500,2017,33591,toyota,corolla,good,4 cylinders,gas,automatic,sedan,4,1,中端车
20590,2018,71021,chrysler,300 limited sedan 4d,good,6 cylinders,gas,other,sedan,3,1,中端车
48990,2019,21412,nissan,armada,good,8 cylinders,gas,automatic,SUV,2,2,高端车
14990,2017,96577,dodge,journey,good,4 cylinders,gas,automatic,SUV,4,0,经济型车
13990,2014,91537,lincoln,mkz,good,4 cylinders,gas,automatic,sedan,7,0,经济型车
9500,2014,219581,ford,transit connect,excellent,4 cylinders,gas,automatic,van,7,0,经济型车
38300,2020,7540,ford,transit,like new,6 cylinders,gas,automatic,van,1,2,高端车
29600,2019,30052,gmc,savana,like new,8 cylinders,gas,automatic,van,2,2,高端车
20300,2017,141625,ford,transit 150,excellent,6 cylinders,gas,automatic,van,4,0,经济型车
36700,2019,14985,ford,transit 250,excellent,6 cylinders,gas,automatic,van,2,2,高端车
32800,2018,43479,ford,transit,excellent,6 cylinders,gas,automatic,van,3,2,高端车
37900,2020,5622,chevrolet,silverado 1500,like new,8 cylinders,gas,automatic,truck,1,2,高端车
31900,2019,29497,ford,transit 250,excellent,6 cylinders,gas,automatic,van,2,2,高端车
34800,2019,31020,ford,transit,excellent,6 cylinders,gas,automatic,van,2,2,高端车
24900,2016,122238,ford,econoline,excellent,8 cylinders,gas,automatic,truck,5,0,经济型车
12450,2012,119549,honda,cr-v ex-l,excellent,4 cylinders,gas,automatic,SUV,9,0,经济型车
8450,2007,185598,acura,tl type-s,good,6 cylinders,gas,automatic,sedan,14,3,老旧车
12500,2017,33591,toyota,corolla,good,4 cylinders,gas,automatic,sedan,4,1,中端车
24500,2006,147000,ford,f550,excellent,8 cylinders,diesel,automatic,truck,15,3,老旧车
35990,2020,28338,chevrolet,silverado 1500 double,good,8 cylinders,gas,other,pickup,1,2,高端车
41990,2020,12880,chevrolet,silverado 1500 double,good,8 cylinders,gas,automatic,pickup,1,2,高端车
49500,2018,52000,bmw,x6 xdrive50i,excellent,8 cylinders,gas,automatic,coupe,3,2,高端车
24590,2017,31936,dodge,challenger sxt coupe 2d,good,6 cylinders,gas,automatic,coupe,4,1,中端车
37990,2016,12193,dodge,challenger r/t scat pack,good,8 cylinders,gas,other,coupe,5,2,高端车
32990,2019,2676,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,other,coupe,2,2,高端车
23590,2009,34818,dodge,challenger r/t coupe 2d,good,8 cylinders,gas,other,coupe,12,1,中端车
51990,2018,72367,cadillac,escalade esv premium,good,8 cylinders,other,automatic,SUV,3,2,高端车
35590,2017,76216,lincoln,navigator l select sport,good,6 cylinders,gas,automatic,SUV,4,2,高端车
32590,2017,20425,lexus,rx 350 sport utility 4d,good,6 cylinders,gas,other,SUV,4,2,高端车
21880,2015,134936,ram,1500,excellent,6 cylinders,diesel,automatic,truck,6,0,经济型车
49900,2019,1900,lexus,rx 450h,excellent,6 cylinders,hybrid,automatic,SUV,2,2,高端车
14890,2015,70350,ram,promaster city,like new,4 cylinders,gas,automatic,van,6,1,中端车
13890,2013,179592,ford,e150 cargo van,excellent,8 cylinders,gas,automatic,truck,8,0,经济型车
15890,2015,181006,gmc,savana g2500,like new,8 cylinders,gas,automatic,van,6,0,经济型车
28900,2016,136589,chevrolet,tahoe lt 4x4,like new,8 cylinders,gas,automatic,SUV,5,0,经济型车
19890,2017,139449,ford,expedition xlt,like new,6 cylinders,gas,automatic,SUV,4,0,经济型车
9980,2014,124725,ford,escape se,excellent,4 cylinders,gas,automatic,SUV,7,0,经济型车
11950,2012,210916,chevrolet,tahoe,like new,8 cylinders,gas,automatic,SUV,9,3,老旧车
8450,2014,177554,buick,verano convenience group,excellent,4 cylinders,gas,automatic,sedan,7,0,经济型车
8890,2011,181759,ford,ranger,excellent,4 cylinders,gas,automatic,truck,10,3,老旧车
12590,2015,99391,volvo,xc90 r-design,excellent,6 cylinders,gas,automatic,SUV,6,0,经济型车
15890,2016,152745,chevrolet,express,excellent,8 cylinders,gas,automatic,van,5,0,经济型车
14890,2015,167675,chevrolet,express 2500 cargo van,excellent,8 cylinders,gas,automatic,van,6,0,经济型车
14890,2012,146979,chevrolet,silverado 1500 ls,excellent,8 cylinders,gas,automatic,truck,9,0,经济型车
39590,2017,10496,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,other,coupe,4,2,高端车
